country,code,year,emissions/capita,gdp/capita,population,continent
Canada,CAN,1933,6.5785084,5372,10569491,Americas
Canada,CAN,1932,6.7194595,5852,10455609,Americas
Canada,CAN,1934,7.484553,5883,10684614,Americas
Canada,CAN,1922,7.789224,6046,8891519,Americas
Canada,CAN,1920,9.851199,6154,8571309,Americas
Canada,CAN,1935,7.300371,6298,10800991,Americas
Canada,CAN,1923,10.282404,6338,9049130,Americas
Canada,CAN,1924,8.408479,6339,9209535,Americas
Canada,CAN,1931,7.348243,6382,10329362,Americas
Canada,CAN,1919,9.055104,6406,8408944,Americas
Canada,CAN,1914,8.987669,6416,7613451,Americas
Canada,CAN,1910,7.3761024,6481,7002961,Americas
Canada,CAN,1936,7.896939,6574,10918635,Americas
Canada,CAN,1911,8.418702,6715,7163537,Americas
Canada,CAN,1915,7.8750234,6747,7765975,Americas
Canada,CAN,1925,8.033958,6918,9372783,Americas
Canada,CAN,1912,9.19937,6977,7317326,Americas
Canada,CAN,1918,10.864702,7079,8245222,Americas
Canada,CAN,1913,10.629005,7088,7463921,Americas
Canada,CAN,1937,8.4755,7130,11037560,Americas
Canada,CAN,1926,8.891498,7168,9538925,Americas
Canada,CAN,1938,7.6721144,7246,11157781,Americas
Canada,CAN,1916,9.658421,7406,7921554,Americas
Canada,CAN,1939,8.416174,7600,11296195,Americas
Canada,CAN,1917,10.556975,7653,8080249,Americas
Canada,CAN,1930,9.264357,7669,10191122,Americas
Canada,CAN,1927,9.483317,7726,9708012,Americas
Canada,CAN,1929,9.869269,8074,10041248,Americas
Canada,CAN,1928,9.498154,8244,9880096,Americas
Canada,CAN,1940,9.490556,8557,11453308,Americas
Canada,CAN,1941,10.338794,9645,11629639,Americas
Canada,CAN,1946,10.8939905,11048,12715233,Americas
Canada,CAN,1942,11.091902,11210,11825718,Americas
Canada,CAN,1949,10.790324,11260,13449459,Americas
Canada,CAN,1948,12.030406,11261,13184774,Americas
Canada,CAN,1947,11.094402,11298,12947875,Americas
Canada,CAN,1945,10.460096,11370,12486770,Americas
Canada,CAN,1943,11.4730425,11577,12042086,Americas
Canada,CAN,1950,11.215383,11622,13743068,Americas
Canada,CAN,1944,11.458274,11864,12262412,Americas
Canada,CAN,1951,11.549143,12007,14085723,Americas
Canada,CAN,1954,10.635355,12272,15323199,Americas
Canada,CAN,1952,11.004525,12486,14485746,Americas
Canada,CAN,1953,10.777964,12726,14901533,Americas
Canada,CAN,1955,10.7711935,13072,15733926,Americas
Canada,CAN,1958,10.644015,13603,17113392,Americas
Canada,CAN,1957,10.97963,13719,16650052,Americas
Canada,CAN,1956,11.740081,13791,16167046,Americas
Canada,CAN,1959,10.526808,13829,17524910,Americas
Canada,CAN,1960,10.760641,13952,17909358,Americas
Canada,CAN,1961,10.616394,14080,18273690,Americas
Canada,CAN,1962,11.115177,14787,18622354,Americas
Canada,CAN,1963,11.117528,15248,18971014,Americas
Canada,CAN,1964,12.292958,15938,19326326,Americas
Canada,CAN,1965,12.794933,16694,19688808,Americas
Canada,CAN,1966,12.918037,17448,20055242,Americas
Canada,CAN,1967,13.800294,17658,20408046,Americas
Canada,CAN,1968,14.627745,18297,20731928,Americas
Canada,CAN,1969,14.601127,18988,21033938,Americas
Canada,CAN,1970,15.91714,19207,21434580,Americas
Canada,CAN,1971,16.094498,20024,21888686,Americas
Canada,CAN,1972,17.135622,20837,22222228,Americas
Canada,CAN,1973,16.943949,22058,22502026,Americas
Canada,CAN,1974,17.079151,22643,22812430,Americas
Canada,CAN,1975,17.150003,22819,23136250,Americas
Canada,CAN,1976,17.019035,23754,23442118,Americas
Canada,CAN,1977,17.19524,24265,23715310,Americas
Canada,CAN,1978,17.340654,24994,23962686,Americas
Canada,CAN,1982,16.511152,25151,25101514,Americas
Canada,CAN,1983,16.101212,25625,25360732,Americas
Canada,CAN,1979,18.2367,25775,24219116,Americas
Canada,CAN,1980,18.066893,25784,24511512,Americas
Canada,CAN,1981,17.312763,26256,24815780,Americas
Canada,CAN,1984,16.609327,26836,25602080,Americas
Canada,CAN,1985,16.317907,28025,25843920,Americas
Canada,CAN,1986,15.496507,28472,26116076,Americas
Canada,CAN,1992,16.359688,29141.191,28347644,Americas
Canada,CAN,1991,16.06095,29151.697,28015762,Americas
Canada,CAN,1987,16.3023,29246,26436886,Americas
Canada,CAN,1993,16.196068,29657.574,28668168,Americas
Canada,CAN,1990,16.567774,30082,27657206,Americas
Canada,CAN,1988,16.993023,30275,26815068,Americas
Canada,CAN,1989,16.990097,30458,27244408,Americas
Canada,CAN,1994,16.518518,30745.822,28981190,Americas
Canada,CAN,1995,16.776932,31330.72,29289430,Americas
Canada,CAN,1996,17.149193,31594.242,29593856,Americas
Canada,CAN,1997,17.462915,32709.691,29882752,Americas
Canada,CAN,1998,17.57017,33785.746,30144816,Americas
Canada,CAN,1999,17.896967,35345.723,30399776,Americas
Canada,CAN,2000,18.46901,36942.562,30683316,Americas
Canada,CAN,2001,18.023472,37307.207,31002768,Americas
Canada,CAN,2002,18.007908,38123.99,31322400,Americas
Canada,CAN,2003,18.384417,38559.977,31619456,Americas
Canada,CAN,2004,18.162386,39491.57,31911670,Americas
Canada,CAN,2009,16.192442,40312.62,33593920,Americas
Canada,CAN,2005,17.83757,40485.02,32215914,Americas
Canada,CAN,2010,16.387062,41209.426,33963416,Americas
Canada,CAN,2006,17.473667,41247.15,32531864,Americas
Canada,CAN,2007,18.060602,41806.863,32862458,Americas
Canada,CAN,2008,17.356522,41896.426,33218542,Americas
Canada,CAN,2011,16.520855,42197,34323536,Americas
Canada,CAN,2012,16.379143,42445,34691876,Americas
Canada,CAN,2013,16.33066,42994,35063696,Americas
Canada,CAN,2014,16.095068,43607,35404616,Americas
Canada,CAN,2015,16.072325,43619,35732120,Americas
Canada,CAN,2016,15.521199,43745,36113532,Americas
Canada,CAN,2017,15.635478,44591.64,36554344,Americas
Canada,CAN,2018,15.778724,44868.742,37035260,Americas
Canada,CAN,2020,14.11671,,37888704,Americas
Canada,CAN,2021,14.3004675,,38155012,Americas
Canada,CAN,2019,15.5829935,,37522584,Americas
Colombia,COL,1921,0.004478706,1769,6429040,Americas
Colombia,COL,1922,0.021312708,1851,6586195,Americas
Colombia,COL,1923,0.027204126,1930,6747518,Americas
Colombia,COL,1924,0.028115699,2000,6912793,Americas
Colombia,COL,1925,0.06149376,2000,7082116,Americas
Colombia,COL,1926,0.11459039,2136,7255586,Americas
Colombia,COL,1927,0.10894549,2270,7433305,Americas
Colombia,COL,1931,0.04001987,2308,8094230,Americas
Colombia,COL,1930,0.080623455,2350,7946343,Americas
Colombia,COL,1928,0.17392623,2375,7615377,Americas
Colombia,COL,1929,0.1627069,2399,7786555,Americas
Colombia,COL,1932,0.009621615,2409,8229689,Americas
Colombia,COL,1934,0.08531269,2432,8476488,Americas
Colombia,COL,1933,0.062916115,2514,8352177,Americas
Colombia,COL,1935,0.27442688,2673,8602649,Americas
Colombia,COL,1936,0.31326297,2780,8730688,Americas
Colombia,COL,1937,0.30865887,2791,8860633,Americas
Colombia,COL,1943,0.36891755,2856,9938765,Americas
Colombia,COL,1942,0.4214137,2920,9708983,Americas
Colombia,COL,1938,0.3281405,2938,8992512,Americas
Colombia,COL,1944,0.45766583,2970,10173986,Americas
Colombia,COL,1941,0.38596788,2992,9500171,Americas
Colombia,COL,1940,0.4394035,3021,9311615,Americas
Colombia,COL,1945,0.42253935,3027,10414773,Americas
Colombia,COL,1939,0.49831936,3037,9142620,Americas
Colombia,COL,1946,0.45698485,3215,10661259,Americas
Colombia,COL,1947,0.45564824,3255,10913579,Americas
Colombia,COL,1948,0.39420334,3268,11171870,Americas
Colombia,COL,1949,0.44028002,3359,11456827,Americas
Colombia,COL,1951,0.6754696,3427,12087061,Americas
Colombia,COL,1950,0.6370502,3432,11769747,Americas
Colombia,COL,1952,0.6951084,3529,12419969,Americas
Colombia,COL,1953,0.84288317,3629,12767245,Americas
Colombia,COL,1954,0.732746,3759,13130655,Americas
Colombia,COL,1955,0.883921,3783,13512614,Americas
Colombia,COL,1958,0.94689023,3798,14760804,Americas
Colombia,COL,1956,0.90567565,3811,13911411,Americas
Colombia,COL,1957,0.9526428,3826,14329364,Americas
Colombia,COL,1959,1.0575702,3942,15211086,Americas
Colombia,COL,1960,1.0447992,3980,15687692,Americas
Colombia,COL,1961,1.1244488,4049,16182421,Americas
Colombia,COL,1962,1.1634506,4135,16691286,Americas
Colombia,COL,1963,1.2336782,4140,17210954,Americas
Colombia,COL,1964,1.2222797,4264,17739760,Americas
Colombia,COL,1965,1.2507639,4286,18275818,Americas
Colombia,COL,1966,1.2478701,4383,18811410,Americas
Colombia,COL,1967,1.2762032,4438,19343968,Americas
Colombia,COL,1968,1.3371615,4581,19872508,Americas
Colombia,COL,1969,1.373868,4744,20392264,Americas
Colombia,COL,1970,1.3570775,4932,20905256,Americas
Colombia,COL,1971,1.4146616,5091,21405412,Americas
Colombia,COL,1972,1.4350667,5348,21898060,Americas
Colombia,COL,1973,1.5016195,5577,22396324,Americas
Colombia,COL,1974,1.5894237,5767,22897878,Americas
Colombia,COL,1975,1.530057,5772,23403732,Americas
Colombia,COL,1976,1.5882461,5918,23913004,Americas
Colombia,COL,1977,1.6053467,6046,24443926,Americas
Colombia,COL,1978,1.6611302,6443,25003606,Americas
Colombia,COL,1983,1.7548348,6655,28042326,Americas
Colombia,COL,1979,1.7305727,6658,25579328,Americas
Colombia,COL,1982,1.6668116,6698,27405200,Americas
Colombia,COL,1984,1.6975662,6741,28689038,Americas
Colombia,COL,1981,1.6523683,6782,26785992,Americas
Colombia,COL,1980,1.6875722,6786,26176206,Americas
Colombia,COL,1985,1.6394691,6809,29326256,Americas
Colombia,COL,1986,1.6273068,7071,29960106,Americas
Colombia,COL,1987,1.6378753,7296,30603052,Americas
Colombia,COL,1988,1.664199,7442,31256726,Americas
Colombia,COL,1989,1.6537479,7533,31923126,Americas
Colombia,COL,1990,1.7452549,7693,32601396,Americas
Colombia,COL,1991,1.7027231,7713.022,33272632,Americas
Colombia,COL,1992,1.8119155,7888.1055,33939044,Americas
Colombia,COL,1993,1.8297933,8180.8706,34614732,Americas
Colombia,COL,1999,1.419235,8382.14,38585040,Americas
Colombia,COL,1994,1.8923275,8447.857,35295460,Americas
Colombia,COL,2000,1.4346205,8496.792,39215136,Americas
Colombia,COL,2001,1.4041634,8528.033,39837876,Americas
Colombia,COL,2002,1.3702066,8630.542,40454056,Americas
Colombia,COL,1995,1.6340067,8735.883,35970104,Americas
Colombia,COL,1996,1.631632,8770.583,36632576,Americas
Colombia,COL,2003,1.3905777,8855.218,41057688,Americas
Colombia,COL,1998,1.7171876,8863.262,37944416,Americas
Colombia,COL,1997,1.7295028,8952.473,37291948,Americas
Colombia,COL,2004,1.3102406,9211.279,41648272,Americas
Colombia,COL,2005,1.4225079,9524.723,42220944,Americas
Colombia,COL,2006,1.4496216,10039.683,42772912,Americas
Colombia,COL,2007,1.3896,10602.305,43306592,Americas
Colombia,COL,2008,1.5211588,10846.737,43815316,Americas
Colombia,COL,2009,1.6373348,10894.103,44313916,Americas
Colombia,COL,2010,1.7020316,11191.687,44816104,Americas
Colombia,COL,2011,1.6791356,11788,45308896,Americas
Colombia,COL,2012,1.7529715,12123,45782420,Americas
Colombia,COL,2013,1.9054631,12568,46237928,Americas
Colombia,COL,2014,2.0964537,12972,46677944,Americas
Colombia,COL,2015,2.026165,13218,47119728,Americas
Colombia,COL,2016,2.0730493,13326,47625960,Americas
Colombia,COL,2017,1.6480842,13358.032,48351668,Americas
Colombia,COL,2018,1.6727245,13545.05,49276968,Americas
Colombia,COL,2020,1.6792564,,50930656,Americas
Colombia,COL,2021,1.7800757,,51516560,Americas
Colombia,COL,2019,1.9215612,,50187404,Americas
Mexico,MEX,1932,0.9276675,1890,17242393,Americas
Mexico,MEX,1915,0.97471267,1978,14511060,Americas
Mexico,MEX,1913,0.7980696,2004,14544007,Americas
Mexico,MEX,1914,0.6899046,2007,14527526,Americas
Mexico,MEX,1933,0.94261163,2071,17541066,Americas
Mexico,MEX,1916,1.1711603,2130,14494609,Americas
Mexico,MEX,1912,0.5861082,2131,14560504,Americas
Mexico,MEX,1911,0.5710821,2150,14546769,Americas
Mexico,MEX,1934,1.0456014,2176,17844913,Americas
Mexico,MEX,1917,1.7826462,2220,14478175,Americas
Mexico,MEX,1930,1.2060528,2233,16689077,Americas
Mexico,MEX,1910,0.2833331,2240,14503032,Americas
Mexico,MEX,1931,0.97563136,2268,16958527,Americas
Mexico,MEX,1935,1.1656862,2299,18154022,Americas
Mexico,MEX,1918,2.091734,2308,14468493,Americas
Mexico,MEX,1919,2.7980688,2399,14502107,Americas
Mexico,MEX,1929,1.3311025,2424,16433663,Americas
Mexico,MEX,1936,1.1744382,2444,18468486,Americas
Mexico,MEX,1938,1.2538544,2479,19113850,Americas
Mexico,MEX,1937,1.309094,2482,18788397,Americas
Mexico,MEX,1924,4.382162,2523,15297272,Americas
Mexico,MEX,1921,6.0656776,2542,14701588,Americas
Mexico,MEX,1920,5.1645365,2552,14579605,Americas
Mexico,MEX,1940,1.1471498,2560,19982850,Americas
Mexico,MEX,1922,5.6828218,2562,14868662,Americas
Mexico,MEX,1928,1.4689856,2565,16191914,Americas
Mexico,MEX,1939,1.1472807,2570,19510841,Americas
Mexico,MEX,1927,1.9672527,2590,15963464,Americas
Mexico,MEX,1923,4.7177,2608,15081445,Americas
Mexico,MEX,1925,3.6337082,2640,15516188,Americas
Mexico,MEX,1941,1.0844777,2738,20533490,Americas
Mexico,MEX,1926,2.804329,2756,15738237,Americas
Mexico,MEX,1942,0.8855101,2817,21166520,Americas
Mexico,MEX,1943,0.8600452,2844,21885841,Americas
Mexico,MEX,1944,0.8783083,2998,22629608,Americas
Mexico,MEX,1945,0.95458686,3009,23398651,Americas
Mexico,MEX,1946,1.046016,3124,24193829,Americas
Mexico,MEX,1947,1.1588584,3145,25016030,Americas
Mexico,MEX,1948,1.164968,3188,25866173,Americas
Mexico,MEX,1949,1.0701269,3276,26727593,Americas
Mexico,MEX,1950,1.1053426,3510,27600140,Americas
Mexico,MEX,1953,1.2308502,3602,29822098,Americas
Mexico,MEX,1951,1.2316215,3673,28328022,Americas
Mexico,MEX,1952,1.2804563,3706,29061668,Americas
Mexico,MEX,1954,1.1846462,3851,30616898,Americas
Mexico,MEX,1955,1.2610267,4060,31452140,Americas
Mexico,MEX,1956,1.3034148,4213,32325944,Americas
Mexico,MEX,1957,1.4825058,4403,33239524,Americas
Mexico,MEX,1959,1.6568477,4497,35179436,Americas
Mexico,MEX,1958,1.5801036,4501,34180100,Americas
Mexico,MEX,1960,1.7385079,4723,36268048,Americas
Mexico,MEX,1961,1.7425507,4807,37439316,Americas
Mexico,MEX,1962,1.6478363,4881,38683280,Americas
Mexico,MEX,1963,1.6580461,5118,39982116,Americas
Mexico,MEX,1964,1.7951406,5555,41333880,Americas
Mexico,MEX,1965,1.7588074,5737,42737996,Americas
Mexico,MEX,1966,1.8298723,5950,44180444,Americas
Mexico,MEX,1967,1.9713428,6132,45656964,Americas
Mexico,MEX,1968,1.990387,6432,47170340,Americas
Mexico,MEX,1969,2.0974536,6629,48714396,Americas
Mexico,MEX,1970,2.265903,6873,50289304,Americas
Mexico,MEX,1971,2.4314537,6912,51897680,Americas
Mexico,MEX,1972,2.4703546,7256,53543432,Americas
Mexico,MEX,1973,2.6084216,7597,55228200,Americas
Mexico,MEX,1974,2.7170944,7801,56945880,Americas
Mexico,MEX,1975,2.7966225,8011,58691880,Americas
Mexico,MEX,1976,3.039402,8131,60452544,Americas
Mexico,MEX,1977,3.0900497,8177,62262508,Americas
Mexico,MEX,1978,3.463855,8690,64124000,Americas
Mexico,MEX,1988,3.8744805,9193,78892016,Americas
Mexico,MEX,1987,3.945948,9256,77553504,Americas
Mexico,MEX,1986,3.849323,9283,76224360,Americas
Mexico,MEX,1979,3.641779,9307,65972908,Americas
Mexico,MEX,1989,4.0317235,9392,80233752,Americas
Mexico,MEX,1983,3.850786,9656,72080312,Americas
Mexico,MEX,1990,3.8795977,9699,81720424,Americas
Mexico,MEX,1984,3.7644565,9777,73489648,Americas
Mexico,MEX,1985,3.8381572,9785,74872008,Americas
Mexico,MEX,1980,3.9545546,9929,67705184,Americas
Mexico,MEX,1995,3.685653,9944.953,89969568,Americas
Mexico,MEX,1991,3.9607296,10008.551,83351600,Americas
Mexico,MEX,1982,4.3011446,10240,70656784,Americas
Mexico,MEX,1992,3.9153757,10262.211,84993160,Americas
Mexico,MEX,1993,3.9015958,10357.829,86648440,Americas
Mexico,MEX,1996,3.775293,10386.499,91586560,Americas
Mexico,MEX,1981,4.097819,10538,69233768,Americas
Mexico,MEX,1994,3.9804165,10721.008,88314416,Americas
Mexico,MEX,1997,3.956134,11030.343,93183088,Americas
Mexico,MEX,1998,4.098006,11510.877,94767288,Americas
Mexico,MEX,1999,4.053742,11894.203,96334808,Americas
Mexico,MEX,2001,4.1320076,12565.465,99394288,Americas
Mexico,MEX,2000,4.046719,12613.396,97873448,Americas
Mexico,MEX,2002,4.0822396,12645.504,100917080,Americas
Mexico,MEX,2003,4.2737513,12793.956,102429344,Americas
Mexico,MEX,2004,4.221976,13287.6,103945816,Americas
Mexico,MEX,2005,4.400442,13655.801,105442400,Americas
Mexico,MEX,2009,4.2855067,14026.989,111049424,Americas
Mexico,MEX,2006,4.4585977,14287.559,106886792,Americas
Mexico,MEX,2007,4.4300427,14684.728,108302976,Americas
Mexico,MEX,2010,4.121324,14697.298,112532400,Americas
Mexico,MEX,2008,4.494525,14808.09,109684496,Americas
Mexico,MEX,2011,4.2414613,15210,114150480,Americas
Mexico,MEX,2012,4.332987,15639,115755912,Americas
Mexico,MEX,2013,4.2244205,15680,117290680,Americas
Mexico,MEX,2014,4.076545,15856,118755888,Americas
Mexico,MEX,2015,3.9910128,16096,120149896,Americas
Mexico,MEX,2016,3.9482622,16133,121519224,Americas
Mexico,MEX,2017,3.7904897,16308.641,122839256,Americas
Mexico,MEX,2018,3.8323855,16494.078,124013864,Americas
Mexico,MEX,2020,3.1088214,,125998296,Americas
Mexico,MEX,2021,3.2138007,,126705136,Americas
Mexico,MEX,2019,3.7749555,,125085312,Americas
United States,USA,1933,10.263356,8048.2246,122717780,Americas
United States,USA,1932,9.63772,8380.505,121861566,Americas
United States,USA,1934,10.85183,8667.092,123580010,Americas
United States,USA,1914,12.921196,9096.372,95533839,Americas
United States,USA,1915,13.212341,9164.177,96854312,Americas
United States,USA,1910,13.264477,9636.782,90151889,Americas
United States,USA,1921,12.611371,9674.881,105407425,Americas
United States,USA,1935,11.196901,9680.839,124448298,Americas
United States,USA,1911,12.911014,9735.89,91585865,Americas
United States,USA,1917,15.672968,9769.078,99550208,Americas
United States,USA,1931,11.475217,9930.964,120830953,Americas
United States,USA,1912,13.566287,9976.567,92946603,Americas
United States,USA,1922,12.535307,10009.715,106947578,Americas
United States,USA,1913,14.352462,10107.97,94231351,Americas
United States,USA,1920,15.621684,10152.927,103898175,Americas
United States,USA,1916,14.4590025,10222.32,98193018,Americas
United States,USA,1919,13.485211,10449.78,102419259,Americas
United States,USA,1918,16.162298,10471.306,100970120,Americas
United States,USA,1938,11.136301,10526.134,127089938,Americas
United States,USA,1936,12.766052,10568.013,125322686,Americas
United States,USA,1930,13.61946,10694.982,119629770,Americas
United States,USA,1923,16.320175,11071.243,108519213,Americas
United States,USA,1924,14.401305,11126.713,110113945,Americas
United States,USA,1925,14.6930275,11149.772,111732111,Americas
United States,USA,1939,12.173841,11171.448,128160070,Americas
United States,USA,1937,13.262944,11295.099,126203219,Americas
United States,USA,1928,14.646019,11451.069,116730690,Americas
United States,USA,1927,15.119958,11532.397,115040131,Americas
United States,USA,1926,15.698019,11647.768,113374057,Americas
United States,USA,1929,15.502882,11954.235,118261782,Americas
United States,USA,1940,13.527884,12005.095,129417367,Americas
United States,USA,1941,14.581146,13553.401,130865641,Americas
United States,USA,1949,13.840404,14196.672,146051521,Americas
United States,USA,1947,16.348557,14311.547,141977937,Americas
United States,USA,1948,16.751692,14734.232,143951473,Americas
United States,USA,1946,15.053086,14822.467,140031458,Americas
United States,USA,1942,15.490306,14869.861,132508765,Americas
United States,USA,1950,17.139591,15240,148281552,Americas
United States,USA,1943,15.790809,16050.218,134350677,Americas
United States,USA,1951,17.388702,16125,150598448,Americas
United States,USA,1952,16.68099,16444,152941728,Americas
United States,USA,1945,15.952314,16477.553,138111665,Americas
United States,USA,1954,15.735587,16512,158205872,Americas
United States,USA,1953,16.808949,16917,155451200,Americas
United States,USA,1958,16.145485,16946,170147104,Americas
United States,USA,1944,16.75912,16999.328,136218191,Americas
United States,USA,1955,16.932928,17370,161136448,Americas
United States,USA,1956,17.432253,17397,164063408,Americas
United States,USA,1957,16.985847,17406,166949120,Americas
United States,USA,1959,16.33884,17900,173324608,Americas
United States,USA,1960,16.444399,18057,176188576,Americas
United States,USA,1961,16.11992,18175,179087280,Americas
United States,USA,1962,16.457443,18976,181917808,Americas
United States,USA,1963,16.931978,19514,184649872,Americas
United States,USA,1964,17.430368,20360,187277376,Americas
United States,USA,1965,17.920338,21390,189703280,Americas
United States,USA,1966,18.617542,22529,191830976,Americas
United States,USA,1967,19.12176,22842,193782432,Americas
United States,USA,1968,19.622215,23691,195743424,Americas
United States,USA,1970,21.662867,23958,200328336,Americas
United States,USA,1969,20.39401,24195,197859328,Americas
United States,USA,1971,21.514513,24394,202907920,Americas
United States,USA,1972,22.28148,25414,205238384,Americas
United States,USA,1975,21.19624,25956,211274544,Americas
United States,USA,1974,22.0809,26286,209277968,Americas
United States,USA,1973,23.08108,26602,207314768,Americas
United States,USA,1976,22.261742,27058,213270032,Americas
United States,USA,1977,22.696184,28001,215437408,Americas
United States,USA,1982,19.505386,29210,228001424,Americas
United States,USA,1978,22.67913,29286,217881440,Americas
United States,USA,1980,21.549343,29611,223140016,Americas
United States,USA,1979,22.718443,29949,220463104,Americas
United States,USA,1981,20.767942,30056,225654000,Americas
United States,USA,1983,19.22555,30158,230389968,Americas
United States,USA,1984,20.029282,32076,232766288,Americas
United States,USA,1985,19.785904,33023,235146176,Americas
United States,USA,1986,19.634184,33850,237512784,Americas
United States,USA,1987,20.119186,34730,239853168,Americas
United States,USA,1988,20.844942,35863,242287808,Americas
United States,USA,1991,20.134295,36463.957,251560192,Americas
United States,USA,1989,20.951412,36756,244954096,Americas
United States,USA,1990,20.648254,36982,248083728,Americas
United States,USA,1992,20.281036,37240.3,255175328,Americas
United States,USA,1993,20.381666,37761.535,258779760,Americas
United States,USA,1994,20.457945,38807.28,262273584,Americas
United States,USA,1995,20.43133,39390.625,265660560,Americas
United States,USA,1996,20.880138,40412.75,268984352,Americas
United States,USA,1997,20.895596,41722.67,272395424,Americas
United States,USA,1998,20.799135,43072.758,275835008,Americas
United States,USA,1999,20.812017,44575.848,279181568,Americas
United States,USA,2001,20.70963,45878.008,285470496,Americas
United States,USA,2000,21.304466,45886.47,282398560,Americas
United States,USA,2002,20.643988,46266.297,288350240,Americas
United States,USA,2003,20.665068,47157.996,291109824,Americas
United States,USA,2009,17.772331,48452.934,308512032,Americas
United States,USA,2004,20.813087,48492.72,293947872,Americas
United States,USA,2010,18.257408,49266.914,311182848,Americas
United States,USA,2005,20.676287,49654.76,296842656,Americas
United States,USA,2011,17.671368,49675,313876608,Americas
United States,USA,2008,19.362011,50275.746,305694912,Americas
United States,USA,2012,16.881199,50394,316651328,Americas
United States,USA,2006,20.207176,50489.86,299753088,Americas
United States,USA,2013,17.161404,50863,319375168,Americas
United States,USA,2007,20.265636,50901.746,302743392,Americas
United States,USA,2014,17.168596,51664,322033952,Americas
United States,USA,2015,16.563307,52591,324607776,Americas
United States,USA,2016,16.050102,53015,327210208,Americas
United States,USA,2017,15.800776,54007.77,329791232,Americas
United States,USA,2018,16.187923,55334.74,332140032,Americas
United States,USA,2020,14.037217,,335942016,Americas
United States,USA,2021,14.858668,,336997632,Americas
United States,USA,2019,15.730885,,334319680,Americas
Venezuela,VEN,1913,0.004747107,1750,3090886,Americas
Venezuela,VEN,1921,0.049159944,1846,3283389,Americas
Venezuela,VEN,1916,0.025518939,1884,3162525,Americas
Venezuela,VEN,1920,0.046198107,1903,3255672,Americas
Venezuela,VEN,1917,0.025325269,1962,3186762,Americas
Venezuela,VEN,1919,0.06586564,1962,3230354,Americas
Venezuela,VEN,1922,0.061997853,2000,3313541,Americas
Venezuela,VEN,1914,0.009422123,2020,3114587,Americas
Venezuela,VEN,1915,0.01636353,2020,3138467,Americas
Venezuela,VEN,1918,0.06748083,2039,3207396,Americas
Venezuela,VEN,1923,0.13484615,2096,3346167,Americas
Venezuela,VEN,1924,0.1139902,2173,3379114,Americas
Venezuela,VEN,1925,0.19780663,2289,3412385,Americas
Venezuela,VEN,1926,0.31084976,2423,3445984,Americas
Venezuela,VEN,1927,0.29200628,2461,3479914,Americas
Venezuela,VEN,1932,1.0347495,2635,3683506,Americas
Venezuela,VEN,1928,0.5417821,2866,3514178,Americas
Venezuela,VEN,1931,0.001023462,2904,3636191,Americas
Venezuela,VEN,1930,0.007148469,2923,3592246,Americas
Venezuela,VEN,1933,0.75642645,2923,3734264,Americas
Venezuela,VEN,1929,0.5495014,2942,3551599,Americas
Venezuela,VEN,1934,1.3818209,3038,3785723,Americas
Venezuela,VEN,1935,1.5627872,3615,3837890,Americas
Venezuela,VEN,1937,2.3855047,3885,3944391,Americas
Venezuela,VEN,1936,0.81458825,3904,3890776,Americas
Venezuela,VEN,1942,2.6583788,4001,4349420,Americas
Venezuela,VEN,1938,1.5329334,4289,3998745,Americas
Venezuela,VEN,1943,2.312597,4423,4473129,Americas
Venezuela,VEN,1939,1.723201,4538,4065897,Americas
Venezuela,VEN,1941,3.5552704,4635,4240690,Americas
Venezuela,VEN,1940,2.9805868,4769,4146367,Americas
Venezuela,VEN,1944,3.2916653,4769,4600356,Americas
Venezuela,VEN,1945,3.3339946,5808,4731202,Americas
Venezuela,VEN,1947,4.100712,6500,5004165,Americas
Venezuela,VEN,1946,16.4717,6655,4865770,Americas
Venezuela,VEN,1948,4.9709187,7712,5146496,Americas
Venezuela,VEN,1949,5.4171515,7828,5307595,Americas
Venezuela,VEN,1950,6.9736648,8462,5488619,Americas
Venezuela,VEN,1951,8.265779,9039,5732110,Americas
Venezuela,VEN,1952,8.484903,9309,5980388,Americas
Venezuela,VEN,1953,7.677483,9500,6233187,Americas
Venezuela,VEN,1954,7.8888206,10020,6490133,Americas
Venezuela,VEN,1955,8.849186,10501,6752147,Americas
Venezuela,VEN,2018,3.4424012,10709.95,29825652,Americas
Venezuela,VEN,1956,9.260314,11136,7020082,Americas
Venezuela,VEN,1958,7.187145,11615,7576744,Americas
Venezuela,VEN,2003,7.426006,11728.183,25782032,Americas
Venezuela,VEN,1957,9.539131,11923,7294509,Americas
Venezuela,VEN,1959,8.283311,12078,7865132,Americas
Venezuela,VEN,1960,6.9899774,12116,8156941,Americas
Venezuela,VEN,1961,6.137359,12231,8453112,Americas
Venezuela,VEN,1989,5.632653,12750,19275300,Americas
Venezuela,VEN,1962,6.174956,12848,8754089,Americas
Venezuela,VEN,2002,7.60914,12856.049,25330926,Americas
Venezuela,VEN,2017,4.5932336,12879.135,30563430,Americas
Venezuela,VEN,1963,6.197793,13232,9059957,Americas
Venezuela,VEN,1990,6.168074,13251,19750580,Americas
Venezuela,VEN,1985,5.805351,13270,17402310,Americas
Venezuela,VEN,1984,5.4858475,13597,16953240,Americas
Venezuela,VEN,1999,7.2000227,13669.484,23966964,Americas
Venezuela,VEN,2004,5.767663,13713.045,26226930,Americas
Venezuela,VEN,1986,6.1161532,13751,17860872,Americas
Venezuela,VEN,1987,6.037601,13866,18328660,Americas
